V1,V2,query,origin,accession,taxonomy,abbreviation,abbreviation2,gc,coverage,sample_origin,bin_size,kingdom,group,phylum,class,order,family,genus
0.229467407666382,0.0297687459810783,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.229117552017296,0.0332023560256182,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.227904048633134,0.0305849541606095,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.220284053054391,0.0270600367374317,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.227954413413597,0.0306373808755184,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.197161908862277,-0.00606806530936683,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.2068418101417,-0.00443919935293882,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.229544533878157,0.0302596264203086,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.228740405347942,0.0318566181243563,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.229301481998368,0.0293671150491386,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.227859936398245,0.0295013647179329,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.243393315114572,0.041389164199785,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.230076712326693,0.031460430114567,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.227228290361762,0.0317965443812996,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.228793160783585,0.0326020575041109,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.229534763968934,0.0303980878485265,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.227683278912666,0.0299839158895723,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.224556503828812,0.0307774314505402,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.229663125537713,0.0305616396952688,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.229109142847592,0.0332030202365833,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.20897133227372,0.0197274976910134,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.22881672989818,0.0319210175231965,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.227294482919352,0.032051864316148,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.197200500595303,-0.00623382313371873,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.229031465111069,0.0327692367724341,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.227153373806585,0.031883837572378,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.254893708815617,0.0563582974247492,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.240419436092547,0.0128488542396294,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.223260919509432,0.0319914072151874,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.229052217335413,0.032813079462622,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.219569728599686,0.0582988914061078,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.229668982472391,0.030560390320248,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.229977465792592,0.0311578808038848,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.229475643846583,0.0303461201556921,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.195948892516959,-0.00710954344474219,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.207316147722446,0.0180720163419316,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.226094067943266,0.0291832836770591,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.204079023951388,-0.00608900369783487,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.227595848793189,0.0294945067974814,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.227219756128466,0.0319350759651537,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.216895873444882,0.0220009708037964,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.207305670327855,0.0182273866071769,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.227275502227349,0.0460724857156103,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.217559375759806,0.0176204951694486,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.229484013734863,0.0303456506562278,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.226029530756889,0.0292701983087707,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.227748976805526,0.0298967837731357,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.229609544879127,0.0299643412102496,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.228139274077147,0.030724167070766,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.226672148505848,0.0315996585086483,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.242156935048305,0.0494883597437482,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.229176863531387,0.029066456069709,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.227824120399727,0.0301521071344839,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.227815851814213,0.0301526406504975,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.228016840095126,0.0298457891492459,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.227649593628402,0.0331908052512722,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.217897771903485,0.020839386944415,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.227644256110921,0.0331922933097615,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.226790855079561,0.0319014194934931,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.235649714516847,0.0443346613130013,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.227006619479794,0.0322346799483556,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.215289635210548,0.0193756193020026,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.250518862053505,0.0486795626244575,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.205372797428515,0.0164483487246255,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.22917503874066,0.0332537028074408,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.231254802426413,0.0305539130477117,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.22629650718521,0.0310915207882239,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.26948419634981,0.0587299746101652,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.227742996120529,0.0298980323000896,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.229265630403254,0.0333750455166634,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.229256841980406,0.0331414544883769,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.22722278048584,0.0332962094081558,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.22673467823675,0.0323530768023603,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.227310364587435,0.0328331124472088,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.216232331492566,0.0208442824167288,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.228872922245073,0.032515517960727,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.228319951154991,0.0309378840765308,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.227829703977147,0.0298407162315821,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.22783523930903,0.0296316014832999,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.22774032280155,0.0300351332855671,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.220326942105125,0.0153627140818793,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.227825543110475,0.0294811969053521,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.227347077027323,0.0320984573956135,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
0.228984691647071,0.0328186501233217,hu-genome27,hu,>gi|973110956|gb|LGGI01000001.1|,Candidate division WS6 bacterium 36_33 ,WS6 bacterium 36_33 ,WS6 bacterium 2,36,33,SB1,439K,bacteria,candidate phyla,,,,,
-0.161547849659571,-0.180431453428113,hu-genome30,hu,>gi|973106586|gb|LGGD01000001.1|,Methanoculleus marisnigri isolate 62_101 ,M. marisnigri isolate 62_101 ,M. marisnigri,62,101,SB1,1.6M,archaea,,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus
-0.167304931210613,-0.187786553917664,hu-genome30,hu,>gi|973106586|gb|LGGD01000001.1|,Methanoculleus marisnigri isolate 62_101 ,M. marisnigri isolate 62_101 ,M. marisnigri,62,101,SB1,1.6M,archaea,,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus
-0.166349200949855,-0.188789061565315,hu-genome30,hu,>gi|973106586|gb|LGGD01000001.1|,Methanoculleus marisnigri isolate 62_101 ,M. marisnigri isolate 62_101 ,M. marisnigri,62,101,SB1,1.6M,archaea,,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus
-0.163026773658176,-0.191370630971377,hu-genome30,hu,>gi|973106586|gb|LGGD01000001.1|,Methanoculleus marisnigri isolate 62_101 ,M. marisnigri isolate 62_101 ,M. marisnigri,62,101,SB1,1.6M,archaea,,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus
-0.167331886247674,-0.187357965497376,hu-genome30,hu,>gi|973106586|gb|LGGD01000001.1|,Methanoculleus marisnigri isolate 62_101 ,M. marisnigri isolate 62_101 ,M. marisnigri,62,101,SB1,1.6M,archaea,,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus
-0.166321718867254,-0.189219043274663,hu-genome30,hu,>gi|973106586|gb|LGGD01000001.1|,Methanoculleus marisnigri isolate 62_101 ,M. marisnigri isolate 62_101 ,M. marisnigri,62,101,SB1,1.6M,archaea,,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus
-0.163909069332114,-0.176068851157378,hu-genome30,hu,>gi|973106586|gb|LGGD01000001.1|,Methanoculleus marisnigri isolate 62_101 ,M. marisnigri isolate 62_101 ,M. marisnigri,62,101,SB1,1.6M,archaea,,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus
-0.162180464367236,-0.174607242138076,hu-genome30,hu,>gi|973106586|gb|LGGD01000001.1|,Methanoculleus marisnigri isolate 62_101 ,M. marisnigri isolate 62_101 ,M. marisnigri,62,101,SB1,1.6M,archaea,,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus
-0.168365771135286,-0.135546186870427,hu-genome30,hu,>gi|973106586|gb|LGGD01000001.1|,Methanoculleus marisnigri isolate 62_101 ,M. marisnigri isolate 62_101 ,M. marisnigri,62,101,SB1,1.6M,archaea,,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus
-0.166202666963015,-0.188743188716685,hu-genome30,hu,>gi|973106586|gb|LGGD01000001.1|,Methanoculleus marisnigri isolate 62_101 ,M. marisnigri isolate 62_101 ,M. marisnigri,62,101,SB1,1.6M,archaea,,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus
-0.167750635888666,-0.173485353531376,hu-genome30,hu,>gi|973106586|gb|LGGD01000001.1|,Methanoculleus marisnigri isolate 62_101 ,M. marisnigri isolate 62_101 ,M. marisnigri,62,101,SB1,1.6M,archaea,,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus
-0.161256087674762,-0.190177191443344,hu-genome30,hu,>gi|973106586|gb|LGGD01000001.1|,Methanoculleus marisnigri isolate 62_101 ,M. marisnigri isolate 62_101 ,M. marisnigri,62,101,SB1,1.6M,archaea,,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus
-0.169892953175885,-0.170349933419768,hu-genome30,hu,>gi|973106586|gb|LGGD01000001.1|,Methanoculleus marisnigri isolate 62_101 ,M. marisnigri isolate 62_101 ,M. marisnigri,62,101,SB1,1.6M,archaea,,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus
-0.173575863942234,-0.167393862822281,hu-genome30,hu,>gi|973106586|gb|LGGD01000001.1|,Methanoculleus marisnigri isolate 62_101 ,M. marisnigri isolate 62_101 ,M. marisnigri,62,101,SB1,1.6M,archaea,,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus
-0.165933137035416,-0.188360920311943,hu-genome30,hu,>gi|973106586|gb|LGGD01000001.1|,Methanoculleus marisnigri isolate 62_101 ,M. marisnigri isolate 62_101 ,M. marisnigri,62,101,SB1,1.6M,archaea,,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus
-0.125348317423198,-0.0707426824800878,hu-genome32,hu,>gi|973102666|gb|LGGC01000001.1|,Bacteroidetes bacterium 38_7,B. bacterium,B. bacterium,38,7,SB1,2.2M,bacteria,FCB group,Bacteriodetes,,,,
-0.139263172068359,-0.11603407048022,hu-genome33,hu,>gi|973101184|gb|LGGB01000001.1|,Synergistales bacterium 53_16 ,S. bacterium 53_16 ,S. bacterium,53,16,SB1,1.7M,bacteria,,Synergistetes,Synergistia,Syntergistales,,
-0.138619355027508,-0.117468790570792,hu-genome33,hu,>gi|973101184|gb|LGGB01000001.1|,Synergistales bacterium 53_16 ,S. bacterium 53_16 ,S. bacterium,53,16,SB1,1.7M,bacteria,,Synergistetes,Synergistia,Syntergistales,,
-0.139573777533266,-0.117125420069934,hu-genome33,hu,>gi|973101184|gb|LGGB01000001.1|,Synergistales bacterium 53_16 ,S. bacterium 53_16 ,S. bacterium,53,16,SB1,1.7M,bacteria,,Synergistetes,Synergistia,Syntergistales,,
-0.138308769902543,-0.116377504422723,hu-genome33,hu,>gi|973101184|gb|LGGB01000001.1|,Synergistales bacterium 53_16 ,S. bacterium 53_16 ,S. bacterium,53,16,SB1,1.7M,bacteria,,Synergistetes,Synergistia,Syntergistales,,
-0.16103025623941,-0.0886394221482095,hu-genome34,hu,>gi|973097275|gb|LGGA01000001.1|,Atribacteria bacterium 34_128 ,A. bacterium 34_128 ,At. Bacterium,34,128,SB1,883K,bacteria,candidate phyla,,,,,
-0.161416603665936,-0.0900222457171653,hu-genome34,hu,>gi|973097275|gb|LGGA01000001.1|,Atribacteria bacterium 34_128 ,A. bacterium 34_128 ,At. Bacterium,34,128,SB1,883K,bacteria,candidate phyla,,,,,
-0.178787091164294,-0.117747385576517,hu-genome34,hu,>gi|973097275|gb|LGGA01000001.1|,Atribacteria bacterium 34_128 ,A. bacterium 34_128 ,At. Bacterium,34,128,SB1,883K,bacteria,candidate phyla,,,,,
-0.184992711778546,-0.108822586238871,hu-genome34,hu,>gi|973097275|gb|LGGA01000001.1|,Atribacteria bacterium 34_128 ,A. bacterium 34_128 ,At. Bacterium,34,128,SB1,883K,bacteria,candidate phyla,,,,,
